caseid,commonweight,birthyr,gender4,educ,race,hispanic,votereg,pid3,pid7,inputstate,CC24_300b_4,CC24_300b_5,CC24_300b_6,CC24_309e,CC24_311a,CC24_311b,CC24_310a,CC24_310b,CC24_310c,CC24_321a,CC24_311c,CC24_311d,CC24_312a,CC24_312b,CC24_312c,CC24_312d,CC24_312e,CC24_312f,CC24_321b,CC24_321c,CC24_321d,CC24_330a,CC24_330b,CC24_330c,CC24_330d,CC24_340a,CC24_340b,CC24_340c,CC24_340d,CC24_340e,CC24_340f,CC24_341a,CC24_341b,CC24_341c,CC24_341d,CC24_416a,CC24_416b,CC24_416c,CC24_440a,CC24_440b,CC24_440c,CC24_440d,CC24_441a,CC24_441b
1902135862,1.226871829218035,1973,Woman,4-year,Black,No,Yes,Democrat,Strong Democrat,Pennsylvania,selected,not selected,selected,Good,Democrat,Democrat,Republicans,Democrats,Republicans,Support,Democrat,Not sure,Somewhat approve,Strongly disapprove,Somewhat approve,Somewhat disapprove,Somewhat disapprove,Strongly disapprove,Support,Support,Oppose,Liberal,Liberal,Very Liberal,Very Liberal,Support,Support,Oppose,Support,Support,Support,Support,Support,Support,Support,White,White,,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree
1902146256,1.068767756723359,1960,Woman,2-year,White,No,Yes,Republican,Strong Republican,Pennsylvania,,,,Good,Democrat,Democrat,Republicans,Democrats,Not sure,Oppose,Democrat,Republican,Strongly disapprove,Somewhat disapprove,Somewhat approve,Somewhat disapprove,Somewhat approve,Strongly approve,Support,Support,Support,Conservative,Liberal,Very Liberal,Very Liberal,Support,Support,Support,Support,Oppose,Support,Support,Oppose,Oppose,Support,White,White,,Strongly disagree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly agree,Somewhat disagree
1894287900,0.5515467024448519,1964,Man,Some college,White,No,Yes,Republican,Not very strong Republican,Pennsylvania,,,,Fair,Democrat,Democrat,Not sure,Not sure,Not sure,Oppose,Republican,Democrat,Somewhat approve,Somewhat disapprove,Somewhat disapprove,Not sure,Somewhat approve,Not sure,Support,Support,Support,Middle of the Road,Not sure,Liberal,Liberal,Oppose,Support,Oppose,Support,Support,Support,Oppose,Oppose,Support,Support,White,Not sure,,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree
1895526980,0.03649751367862273,1976,Man,2-year,White,Yes,Yes,Independent,Lean Democrat,Alabama,selected,selected,selected,Good,Republican,Republican,Neither,Neither,Republicans,Support,Democrat,Other Party / Independent,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Somewhat disapprove,Not sure,Oppose,Support,Support,Middle of the Road,Liberal,Middle of the Road,Middle of the Road,Support,Support,Oppose,Support,Oppose,Support,Support,Oppose,Support,Support,Black,Black,White,Strongly disagree,,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree
1899882588,0.550886223324353,1961,Woman,High school graduate,White,No,No,Republican,Not very strong Republican,Alabama,not selected,not selected,not selected,Good,Republican,Republican,Not sure,Not sure,Not sure,Support,Not sure,Not sure,Strongly disapprove,Not sure,Not sure,Not sure,Not sure,Not sure,Support,Support,Support,Not sure,Not sure,Not sure,Not sure,Support,Support,Oppose,Support,Support,Support,Support,Oppose,Oppose,Support,Not sure,White,White,Strongly disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree
1902511912,1.119553350264934,1971,Woman,Some college,Black,No,Yes,Independent,Lean Democrat,Pennsylvania,,,,Fair,Democrat,Democrat,Not sure,Not sure,Democrats,Support,Republican,Democrat,Somewhat disapprove,Somewhat approve,Somewhat disapprove,Somewhat disapprove,Not sure,Somewhat approve,Oppose,Support,Support,Middle of the Road,Not sure,Liberal,Liberal,Support,Support,Support,Oppose,Oppose,Oppose,Oppose,Support,Support,Oppose,Black,,,Somewhat disagree,Strongly disagree,Somewhat agree,Strongly agree,Strongly agree,Somewhat disagree
1900240598,1.729990394481264,1989,Woman,Some college,White,No,Yes,Democrat,Strong Democrat,Pennsylvania,,,,Very good,Democrat,Democrat,Republicans,Republicans,Democrats,Support,Democrat,Democrat,Somewhat approve,Strongly disapprove,Strongly disapprove,Strongly approve,Not sure,Not sure,Oppose,Support,Oppose,Very Liberal,Very Liberal,Somewhat Liberal,Somewhat Liberal,Support,Support,Support,Oppose,Oppose,Oppose,Support,Support,Support,Support,Black,Not sure,,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree
1902126564,1.486124312223717,1984,Man,4-year,White,No,Yes,Independent,Independent,Pennsylvania,,,,Very good,Democrat,Democrat,Republicans,Democrats,Republicans,Support,Democrat,Democrat,Strongly disapprove,Strongly disapprove,Somewhat approve,Somewhat approve,Somewhat approve,Strongly approve,Oppose,Support,Oppose,Middle of the Road,Very Liberal,Liberal,Very Liberal,Support,Support,Support,Support,Oppose,Support,Oppose,Support,Support,Support,White,Black,,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Somewhat agree,Strongly agree,Somewhat disagree
1902145810,0.3650261999393686,1953,Woman,Post-grad,Black,No,Yes,Democrat,Strong Democrat,Pennsylvania,not selected,not selected,selected,Very good,Democrat,Democrat,Republicans,Democrats,Republicans,Support,Democrat,Democrat,Strongly approve,Somewhat disapprove,Strongly disapprove,Strongly approve,Somewhat disapprove,Strongly approve,Oppose,Support,Oppose,Liberal,Somewhat Liberal,Somewhat Liberal,Somewhat Liberal,Support,Support,Support,Oppose,Support,Oppose,Oppose,Support,Support,Support,White,White,,Strongly agree,Strongly disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly agree
1902148258,0.388567391458903,1975,Woman,High school graduate,White,No,Yes,Democrat,Strong Democrat,Pennsylvania,not selected,not selected,selected,Very good,Democrat,Democrat,Republicans,Democrats,Republicans,Support,Democrat,Democrat,Strongly approve,Somewhat disapprove,Strongly disapprove,Strongly approve,Somewhat approve,Somewhat approve,Oppose,Support,Oppose,Very Liberal,Somewhat Liberal,Somewhat Liberal,Somewhat Liberal,Support,Support,Support,Oppose,Oppose,Oppose,Oppose,Support,Support,Support,White,White,,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree
1888374710,0.4108182042704482,1971,Man,2-year,Black,No,Yes,Democrat,Strong Democrat,Virginia,selected,selected,selected,Very good,Republican,Democrat,Republicans,Republicans,Republicans,Support,Democrat,Republican,Strongly approve,Somewhat approve,Somewhat approve,Strongly approve,Strongly approve,Not sure,Support,Support,Oppose,Very Liberal,Conservative,Very Liberal,Very Liberal,Support,Support,Support,Support,Oppose,Support,Support,Support,Support,Support,,,,,,,,,
1899885686,0.8512262676531459,1970,Woman,High school graduate,White,No,Yes,Republican,Strong Republican,Virginia,,,,Poor,Republican,Democrat,Republicans,Republicans,Republicans,Support,Democrat,Democrat,Strongly disapprove,Somewhat approve,Somewhat approve,Strongly approve,Somewhat approve,Strongly disapprove,Oppose,Support,Support,Very Conservative,Very Conservative,Very Liberal,Very Liberal,Oppose,Oppose,Oppose,Support,Support,Support,Oppose,Support,Support,Support,White,White,White,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree
1900225336,0.02416906530345735,1983,Woman,No HS,White,No,Yes,Republican,Not very strong Republican,Pennsylvania,selected,selected,not selected,Fair,Not sure,Not sure,Not sure,Not sure,Not sure,Oppose,Not sure,Not sure,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Not sure,Support,Oppose,Oppose,Not sure,Not sure,Not sure,Not sure,Support,Support,Oppose,Support,Oppose,Support,Support,Support,Oppose,Support,,,,,,,,,
1900235052,0.7438592320119968,1976,Woman,Some college,Two or more races,No,Yes,Republican,Strong Republican,Virginia,not selected,selected,not selected,Good,Republican,Democrat,Republicans,Democrats,Democrats,Oppose,Democrat,Democrat,Strongly disapprove,Strongly disapprove,Somewhat approve,Strongly approve,Not sure,Somewhat disapprove,Support,Support,Support,Conservative,Very Conservative,Very Liberal,Very Liberal,Support,Oppose,Support,Support,Oppose,Support,Support,Support,Support,Support,White,White,,Somewhat disagree,,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly disagree
1888385392,0.07701368502103925,1962,Man,High school graduate,White,No,Yes,Republican,Strong Republican,Pennsylvania,,,,Fair,Democrat,Democrat,Republicans,Democrats,Democrats,Oppose,Democrat,Republican,Strongly disapprove,Strongly disapprove,Strongly approve,Strongly disapprove,Somewhat approve,Strongly disapprove,Support,Support,Support,Very Conservative,Liberal,Very Liberal,Very Liberal,Support,Oppose,Oppose,Support,Oppose,Support,Oppose,Oppose,Oppose,Support,,,,,,,,,
1899872092,1.191362086523615,1958,Woman,Some college,White,No,Yes,Republican,Strong Republican,Alabama,,,,Very good,Republican,Not sure,Republicans,Republicans,Republicans,Oppose,Not sure,Not sure,Strongly disapprove,Strongly disapprove,Somewhat approve,Strongly approve,Somewhat approve,Not sure,Oppose,Support,Support,Very Conservative,Very Conservative,Very Liberal,Very Liberal,Oppose,Oppose,Oppose,Support,Oppose,Support,Support,Support,Support,Support,,,White,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree
1902562284,0.09458630032105902,1995,Woman,Some college,Hispanic,Yes,Yes,Democrat,Not very strong Democrat,Pennsylvania,,,,Excellent,Democrat,Democrat,Democrats,Democrats,Democrats,Oppose,Not sure,Not sure,Somewhat approve,Not sure,Not sure,Somewhat approve,Somewhat approve,Somewhat approve,Oppose,Support,Support,Middle of the Road,Somewhat Liberal,Liberal,Liberal,Support,Support,Oppose,Oppose,Oppose,Support,Oppose,Oppose,Oppose,Oppose,Not sure,Not sure,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree
1898319772,0.1405620397667958,1972,Man,4-year,White,No,Yes,Other,Independent,Pennsylvania,not selected,not selected,not selected,Very good,Democrat,Democrat,Republicans,Democrats,Republicans,Oppose,Democrat,Republican,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Somewhat disapprove,Strongly disapprove,Support,Oppose,Oppose,Somewhat Liberal,Liberal,Liberal,Liberal,Support,Support,Support,Oppose,Oppose,Oppose,Support,Oppose,Oppose,Oppose,Not sure,White,,Strongly agree,Somewhat disagree,Strongly disagree,Somewhat disagree,Somewhat disagree,Strongly agree
1894283344,0.9221534792295659,1965,Man,Some college,White,No,Yes,Democrat,Not very strong Democrat,Virginia,selected,not selected,selected,Very good,Republican,Democrat,Republicans,Democrats,Democrats,Oppose,Democrat,Democrat,Somewhat approve,Somewhat disapprove,Somewhat disapprove,Somewhat approve,Somewhat disapprove,Somewhat approve,Oppose,Support,Support,Conservative,Somewhat Liberal,Conservative,Conservative,Support,Support,Support,Oppose,Support,Support,Support,Support,Support,Support,White,White,White,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree
1902169140,0.9266438635457752,1984,Man,4-year,White,No,Yes,Other,Independent,Pennsylvania,,,,Very good,Democrat,Democrat,Republicans,Neither,Not sure,Oppose,Democrat,Republican,Strongly disapprove,Somewhat disapprove,Somewhat approve,Somewhat disapprove,Not sure,Not sure,Oppose,Oppose,Oppose,Middle of the Road,Somewhat Liberal,Somewhat Liberal,Somewhat Liberal,Support,Support,Support,Oppose,Oppose,Oppose,Support,Support,Support,Support,White,White,,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree
1902145756,1.808036243040186,1982,Man,4-year,White,No,Yes,Republican,Strong Republican,Pennsylvania,not selected,selected,not selected,Good,Democrat,Democrat,Republicans,Democrats,Republicans,Support,Democrat,Republican,Strongly disapprove,Somewhat disapprove,Somewhat approve,Somewhat disapprove,Somewhat approve,Somewhat approve,Support,Support,Support,Somewhat Conservative,Liberal,Liberal,Very Liberal,Oppose,Oppose,Oppose,Support,Support,Support,Support,Oppose,Oppose,Support,White,White,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree
1902566932,0.04818525597716902,1966,Woman,High school graduate,Black,No,Yes,Democrat,Strong Democrat,Pennsylvania,,,,Fair,Democrat,Democrat,Democrats,Democrats,Democrats,Oppose,Democrat,Not sure,Somewhat approve,Not sure,Not sure,Not sure,Not sure,Not sure,Oppose,Support,Support,Middle of the Road,Somewhat Conservative,Somewhat Liberal,Somewhat Liberal,Support,Support,Support,Oppose,Support,Oppose,Oppose,Support,Oppose,Oppose,Not sure,Not sure,,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree
1899859242,1.763536070034671,1956,Man,Post-grad,White,No,Yes,Republican,Strong Republican,Virginia,,,,Good,Republican,Never Heard of Person,Republicans,Democrats,Republicans,Oppose,Democrat,Republican,Strongly disapprove,Strongly disapprove,Somewhat approve,Strongly approve,Somewhat disapprove,Somewhat disapprove,Support,Support,Oppose,Very Conservative,Conservative,Very Liberal,Very Liberal,Oppose,Oppose,Oppose,Oppose,Oppose,Support,Oppose,Support,Support,Support,,Not sure,,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Strongly disagree
1902125162,0.1890640098913024,1992,Woman,2-year,White,No,Yes,Independent,Independent,Pennsylvania,,,,Fair,Democrat,Democrat,Democrats,Republicans,Democrats,Support,Democrat,Republican,Somewhat approve,Somewhat disapprove,Strongly disapprove,Somewhat approve,Somewhat approve,Somewhat disapprove,Oppose,Support,Oppose,Very Liberal,Middle of the Road,Middle of the Road,Middle of the Road,Support,Support,Support,Oppose,Oppose,Oppose,Support,Support,Support,Support,White,White,,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat disagree,Somewhat disagree,Somewhat agree
1899860524,1.000647403703705,1954,Woman,High school graduate,White,No,Yes,Republican,Strong Republican,Pennsylvania,,,,Very good,Democrat,Democrat,Republicans,Democrats,Republicans,Support,Democrat,Republican,Strongly disapprove,Somewhat disapprove,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Oppose,Support,Support,Very Conservative,Somewhat Liberal,Very Liberal,Very Liberal,Support,Support,Support,Support,Oppose,Support,Support,Oppose,Oppose,Oppose,White,White,,,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly disagree
1900236644,0.9554240864406437,1962,Woman,2-year,White,No,Yes,Other,Lean Republican,Alabama,,,,Very good,Republican,Republican,Democrats,Democrats,Republicans,Oppose,Republican,Not sure,Strongly disapprove,Strongly disapprove,Somewhat approve,Strongly approve,Somewhat disapprove,Not sure,Support,Support,Support,Conservative,Conservative,Liberal,Very Liberal,Support,Oppose,Support,Oppose,,Support,Support,Oppose,Oppose,Support,Not sure,Not sure,Not sure,Strongly disagree,Strongly agree,Strongly disagree,Somewhat agree,Strongly agree,Strongly disagree
1899882630,1.766746975683523,1971,Woman,4-year,Black,No,Yes,Democrat,Strong Democrat,Pennsylvania,not selected,not selected,selected,Good,Democrat,Democrat,Republicans,Democrats,Democrats,Support,Democrat,Democrat,Somewhat approve,Somewhat disapprove,Strongly disapprove,Somewhat approve,Not sure,Strongly approve,Oppose,Support,Oppose,Very Liberal,Liberal,Middle of the Road,Somewhat Liberal,Support,Support,Support,Support,Oppose,Oppose,Oppose,Support,Support,Support,White,White,,Strongly agree,Strongly disagree,Strongly disagree,Somewhat disagree,Strongly disagree,Strongly agree
1899865378,0.8329970698446028,1969,Man,4-year,White,No,Yes,Independent,Lean Democrat,North Dakota,,,,Fair,Republican,Republican,Republicans,Democrats,Republicans,Oppose,Republican,Republican,Somewhat approve,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Support,Support,Oppose,Middle of the Road,Conservative,Liberal,Liberal,Support,Support,Support,Support,Oppose,Support,Oppose,Support,Support,Support,White,White,White,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree
1899900854,0.721707987781327,1955,Man,4-year,White,No,Yes,Republican,Not very strong Republican,Pennsylvania,selected,selected,not selected,Very good,Democrat,Democrat,Not sure,Not sure,Not sure,Oppose,Democrat,Republican,Strongly disapprove,Somewhat disapprove,Somewhat approve,Not sure,Somewhat disapprove,Somewhat approve,Support,Support,Support,Somewhat Conservative,Somewhat Liberal,Liberal,Liberal,Support,Support,Support,Support,Support,Support,Support,Oppose,Support,Support,Not sure,White,,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree
1894252042,0.1250004867963856,2006,Woman,High school graduate,Asian,No,Yes,Democrat,Not very strong Democrat,Virginia,,,,Excellent,Republican,Republican,Not sure,Not sure,Not sure,Support,Democrat,Not sure,Somewhat disapprove,Somewhat approve,Strongly disapprove,Somewhat disapprove,Somewhat approve,Not sure,Oppose,Support,Oppose,Somewhat Liberal,Very Conservative,Somewhat Conservative,Middle of the Road,Support,Support,Support,Oppose,Support,Support,Support,Oppose,Oppose,Oppose,Not sure,Not sure,,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree
